p_name,Task,Gender,Accuracy,AOI,Time (ms after epoch),dwell_duration,phase_number
P208,2,M,0,Understanding,1.56E+12,1457,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,1303,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,824,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,12451,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,37,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,1016,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,1907,1
P208,2,M,0,Understanding,1.56E+12,8797,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,1159,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,2225,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,27,1
P208,2,M,0,Understanding,1.56E+12,59,1
P208,2,M,0,Inspection,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,1306,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,3270,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,46,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,565,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,34,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,782,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,46,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,24141,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,43,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,1349,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,36,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,502,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,48,1
P208,2,M,0,Navigation,1.56E+12,1,1
P208,2,M,0,Understanding,1.56E+12,27817,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,5402,2
P208,2,M,0,Understanding,1.56E+12,4735,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,13785,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,36,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1037,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,34,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3737,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,50,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1514,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,31,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,739,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,39,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6214,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,5153,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,518,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,8233,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4442,2
P208,2,M,0,Understanding,1.56E+12,6910,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,18933,2
P208,2,M,0,Understanding,1.56E+12,1767,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,58,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3314,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1344,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2144,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4228,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,41,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,600,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,39,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1056,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,19,2
P208,2,M,0,Understanding,1.56E+12,120,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,5919,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,18,2
P208,2,M,0,Understanding,1.56E+12,30,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1569,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,27,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,34056,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1744,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1496,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,624,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3760,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,10,2
P208,2,M,0,Understanding,1.56E+12,556,2
P208,2,M,0,Understanding,1.56E+12,618,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6,2
P208,2,M,0,Understanding,1.56E+12,1581,2
P208,2,M,0,Editing,1.56E+12,2081,2
P208,2,M,0,Understanding,1.56E+12,184,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6,2
P208,2,M,0,Understanding,1.56E+12,313,2
P208,2,M,0,Editing,1.56E+12,348,2
P208,2,M,0,Understanding,1.56E+12,922,2
P208,2,M,0,Understanding,1.56E+12,192,2
P208,2,M,0,Understanding,1.56E+12,385,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Understanding,1.56E+12,227,2
P208,2,M,0,Understanding,1.56E+12,275,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Understanding,1.56E+12,348,2
P208,2,M,0,Understanding,1.56E+12,449,2
P208,2,M,0,Understanding,1.56E+12,2771,2
P208,2,M,0,Editing,1.56E+12,929,2
P208,2,M,0,Understanding,1.56E+12,342,2
P208,2,M,0,Understanding,1.56E+12,148,2
P208,2,M,0,Understanding,1.56E+12,381,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Understanding,1.56E+12,130,2
P208,2,M,0,Editing,1.56E+12,281,2
P208,2,M,0,Understanding,1.56E+12,447,2
P208,2,M,0,Understanding,1.56E+12,150,2
P208,2,M,0,Understanding,1.56E+12,848,2
P208,2,M,0,Editing,1.56E+12,529,2
P208,2,M,0,Understanding,1.56E+12,2032,2
P208,2,M,0,Editing,1.56E+12,3161,2
P208,2,M,0,Understanding,1.56E+12,582,2
P208,2,M,0,Editing,1.56E+12,160,2
P208,2,M,0,Understanding,1.56E+12,380,2
P208,2,M,0,Editing,1.56E+12,1556,2
P208,2,M,0,Understanding,1.56E+12,453,2
P208,2,M,0,Understanding,1.56E+12,479,2
P208,2,M,0,Editing,1.56E+12,163,2
P208,2,M,0,Understanding,1.56E+12,159,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,16,2
P208,2,M,0,Understanding,1.56E+12,175,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,5,2
P208,2,M,0,Understanding,1.56E+12,231,2
P208,2,M,0,Understanding,1.56E+12,439,2
P208,2,M,0,Understanding,1.56E+12,805,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6,2
P208,2,M,0,Understanding,1.56E+12,11113,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1496,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2217,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6088,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,575,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4777,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2935,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1235,2
P208,2,M,0,Editing,1.56E+12,820,2
P208,2,M,0,Understanding,1.56E+12,476,2
P208,2,M,0,Understanding,1.56E+12,499,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Understanding,1.56E+12,95,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Understanding,1.56E+12,162,2
P208,2,M,0,Understanding,1.56E+12,437,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Understanding,1.56E+12,96,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Understanding,1.56E+12,262,2
P208,2,M,0,Understanding,1.56E+12,427,2
P208,2,M,0,Understanding,1.56E+12,363,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Understanding,1.56E+12,94,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Understanding,1.56E+12,349,2
P208,2,M,0,Understanding,1.56E+12,563,2
P208,2,M,0,Editing,1.56E+12,5759,2
P208,2,M,0,Understanding,1.56E+12,143,2
P208,2,M,0,Editing,1.56E+12,136,2
P208,2,M,0,Understanding,1.56E+12,81,2
P208,2,M,0,Editing,1.56E+12,1097,2
P208,2,M,0,Understanding,1.56E+12,586,2
P208,2,M,0,Understanding,1.56E+12,453,2
P208,2,M,0,Editing,1.56E+12,232,2
P208,2,M,0,Understanding,1.56E+12,151,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,5,2
P208,2,M,0,Understanding,1.56E+12,843,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,8,2
P208,2,M,0,Understanding,1.56E+12,480,2
P208,2,M,0,Understanding,1.56E+12,390,2
P208,2,M,0,Editing,1.56E+12,491,2
P208,2,M,0,Understanding,1.56E+12,476,2
P208,2,M,0,Understanding,1.56E+12,271,2
P208,2,M,0,Understanding,1.56E+12,219,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,5,2
P208,2,M,0,Understanding,1.56E+12,1027,2
P208,2,M,0,Editing,1.56E+12,2971,2
P208,2,M,0,Understanding,1.56E+12,6333,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Understanding,1.56E+12,1167,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Understanding,1.56E+12,874,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Understanding,1.56E+12,458,2
P208,2,M,0,Understanding,1.56E+12,384,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Understanding,1.56E+12,541,2
P208,2,M,0,Understanding,1.56E+12,1939,2
P208,2,M,0,Editing,1.56E+12,1110,2
P208,2,M,0,Understanding,1.56E+12,548,2
P208,2,M,0,Understanding,1.56E+12,446,2
P208,2,M,0,Understanding,1.56E+12,334,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6,2
P208,2,M,0,Understanding,1.56E+12,924,2
P208,2,M,0,Editing,1.56E+12,816,2
P208,2,M,0,Understanding,1.56E+12,3839,2
P208,2,M,0,Editing,1.56E+12,296,2
P208,2,M,0,Understanding,1.56E+12,288,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Understanding,1.56E+12,469,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Understanding,1.56E+12,213,2
P208,2,M,0,Understanding,1.56E+12,63,2
P208,2,M,0,Understanding,1.56E+12,1675,2
P208,2,M,0,Editing,1.56E+12,2253,2
P208,2,M,0,Understanding,1.56E+12,5,2
P208,2,M,0,Understanding,1.56E+12,529,2
P208,2,M,0,Editing,1.56E+12,512,2
P208,2,M,0,Understanding,1.56E+12,479,2
P208,2,M,0,Editing,1.56E+12,495,2
P208,2,M,0,Understanding,1.56E+12,557,2
P208,2,M,0,Understanding,1.56E+12,18,2
P208,2,M,0,Understanding,1.56E+12,593,2
P208,2,M,0,Editing,1.56E+12,438,2
P208,2,M,0,Understanding,1.56E+12,7585,2
P208,2,M,0,Editing,1.56E+12,487,2
P208,2,M,0,Understanding,1.56E+12,472,2
P208,2,M,0,Understanding,1.56E+12,18,2
P208,2,M,0,Understanding,1.56E+12,368,2
P208,2,M,0,Editing,1.56E+12,563,2
P208,2,M,0,Understanding,1.56E+12,194,2
P208,2,M,0,Understanding,1.56E+12,44,2
P208,2,M,0,Understanding,1.56E+12,3328,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Editing,1.56E+12,565,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Understanding,1.56E+12,5,2
P208,2,M,0,Understanding,1.56E+12,368,2
P208,2,M,0,Understanding,1.56E+12,694,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,573,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Editing,1.56E+12,582,2
P208,2,M,0,Understanding,1.56E+12,2247,2
P208,2,M,0,Editing,1.56E+12,795,2
P208,2,M,0,Understanding,1.56E+12,3544,2
P208,2,M,0,Understanding,1.56E+12,20,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,36,2
P208,2,M,0,Understanding,1.56E+12,1834,2
P208,2,M,0,Editing,1.56E+12,245,2
P208,2,M,0,Understanding,1.56E+12,607,2
P208,2,M,0,Understanding,1.56E+12,32,2
P208,2,M,0,Understanding,1.56E+12,6417,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,12025,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2747,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,968,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6104,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,649,2
P208,2,M,0,Editing,1.56E+12,884,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Understanding,1.56E+12,2157,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,10,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1574,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,15,2
P208,2,M,0,Understanding,1.56E+12,1153,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2285,2
P208,2,M,0,Understanding,1.56E+12,14435,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,632,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,753,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1183,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4905,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3033,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3684,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,10,2
P208,2,M,0,Understanding,1.56E+12,1236,2
P208,2,M,0,Editing,1.56E+12,1928,2
P208,2,M,0,Understanding,1.56E+12,592,2
P208,2,M,0,Understanding,1.56E+12,409,2
P208,2,M,0,Understanding,1.56E+12,374,2
P208,2,M,0,Understanding,1.56E+12,1427,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,5,2
P208,2,M,0,Understanding,1.56E+12,564,2
P208,2,M,0,Editing,1.56E+12,1316,2
P208,2,M,0,Understanding,1.56E+12,289,2
P208,2,M,0,Understanding,1.56E+12,439,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Understanding,1.56E+12,1132,2
P208,2,M,0,Editing,1.56E+12,271,2
P208,2,M,0,Understanding,1.56E+12,379,2
P208,2,M,0,Editing,1.56E+12,253,2
P208,2,M,0,Understanding,1.56E+12,128,2
P208,2,M,0,Editing,1.56E+12,1521,2
P208,2,M,0,Understanding,1.56E+12,279,2
P208,2,M,0,Editing,1.56E+12,249,2
P208,2,M,0,Understanding,1.56E+12,198,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Editing,1.56E+12,465,2
P208,2,M,0,Understanding,1.56E+12,266,2
P208,2,M,0,Editing,1.56E+12,362,2
P208,2,M,0,Understanding,1.56E+12,155,2
P208,2,M,0,Editing,1.56E+12,732,2
P208,2,M,0,Understanding,1.56E+12,686,2
P208,2,M,0,Editing,1.56E+12,3,2
P208,2,M,0,Understanding,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,642,2
P208,2,M,0,Editing,1.56E+12,1742,2
P208,2,M,0,Understanding,1.56E+12,272,2
P208,2,M,0,Understanding,1.56E+12,3497,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,9650,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1786,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,147,2
P208,2,M,0,Editing,1.56E+12,1265,2
P208,2,M,0,Understanding,1.56E+12,9,2
P208,2,M,0,Understanding,1.56E+12,2420,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,9607,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1073,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,776,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2376,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,671,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,984,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3048,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1427,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,24,2
P208,2,M,0,Understanding,1.56E+12,32,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,7466,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,39,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1545,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,37,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6502,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3576,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,15192,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2225,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1403,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,6,2
P208,2,M,0,Understanding,1.56E+12,192,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4,2
P208,2,M,0,Understanding,1.56E+12,910,2
P208,2,M,0,Understanding,1.56E+12,604,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1538,2
P208,2,M,0,Understanding,1.56E+12,9503,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,36,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1326,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,33,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,7469,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1242,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,25,2
P208,2,M,0,Understanding,1.56E+12,36,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2418,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,18,2
P208,2,M,0,Understanding,1.56E+12,28,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,2033,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,5791,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1265,2
P208,2,M,0,Understanding,1.56E+12,4823,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,24,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,545,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,17,2
P208,2,M,0,Understanding,1.56E+12,53,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1452,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1953,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,590,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,33,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1659,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,18,2
P208,2,M,0,Understanding,1.56E+12,42,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3025,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,17522,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,977,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,8575,2
P208,2,M,0,Inspection,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,891,2
P208,2,M,0,Editing,1.56E+12,191,2
P208,2,M,0,Understanding,1.56E+12,1295,2
P208,2,M,0,Understanding,1.56E+12,920,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,4496,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1430,2
P208,2,M,0,Understanding,1.56E+12,1530,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1023,2
P208,2,M,0,Navigation,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,1756,2
P208,2,M,0,Understanding,1.56E+12,509,2
P208,2,M,0,Understanding,1.56E+12,214,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,11,2
P208,2,M,0,Understanding,1.56E+12,865,2
P208,2,M,0,Editing,1.56E+12,168,2
P208,2,M,0,Understanding,1.56E+12,4274,2
P208,2,M,0,Editing,1.56E+12,4337,2
P208,2,M,0,Understanding,1.56E+12,399,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,456,2
P208,2,M,0,Editing,1.56E+12,408,2
P208,2,M,0,Understanding,1.56E+12,813,2
P208,2,M,0,Understanding,1.56E+12,289,2
P208,2,M,0,Understanding,1.56E+12,338,2
P208,2,M,0,Understanding,1.56E+12,871,2
P208,2,M,0,Understanding,1.56E+12,954,2
P208,2,M,0,Editing,1.56E+12,1619,2
P208,2,M,0,Understanding,1.56E+12,16,2
P208,2,M,0,Understanding,1.56E+12,461,2
P208,2,M,0,Editing,1.56E+12,1,2
P208,2,M,0,Understanding,1.56E+12,3,2
P208,2,M,0,Understanding,1.56E+12,100,2
P208,2,M,0,Editing,1.56E+12,324,2
P208,2,M,0,Understanding,1.56E+12,969,2
P208,2,M,0,Understanding,1.56E+12,634,2
P208,2,M,0,Editing,1.56E+12,1,2
